t_s,qin_m3s,qout_m3s,u,L_m,Vg_m3,n_mol,P_Pa,n_in_mols,n_out_mols,dP_liq_Pa,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing
468.0,0.005,0.0018000612441760047,0.55,1.4623525615160986,7.612942315451704,304.1020898147038,106273.96010450642,5.5,5.627917016168826,17138.35627257899,1.4623525615160986,106273.96010450642,1.450843916424243,106527.85132319873,False,False
468.5,0.005,0.001800293908115994,0.55,1.462885845864746,7.611342462405762,304.0381359829556,106273.94365911424,5.5,5.627907663496362,17142.786938708407,1.462885845864746,106273.94365911424,1.4620070784405899,106369.67210932131,False,False
469.0,0.005,0.0018005265251915502,0.55,1.4634190914438807,7.609742725668358,303.974186826595,106273.92721708478,5.5,5.627898312721292,17147.217284857426,1.4634190914438807,106273.92721708478,1.4728219860927165,106651.6616718852,False,False
469.5,0.005,0.00180075909542417,0.55,1.46395229826131,7.60814310521607,303.91024234467363,106273.91077841651,5.5,5.6278889638427145,17151.647311089582,1.46395229826131,106273.91077841651,1.4726119846454815,106245.42118523871,False,False
470.0,0.005,0.0018009916188353372,0.55,1.4644854663248374,7.606543601025487,303.84630253624374,106273.89434310784,5.5,5.62787961685977,17156.077017468444,1.4644854663248374,106273.89434310784,1.466601563652788,106174.24378415613,False,False
470.5,0.005,0.0018012240954465163,0.55,1.465018595642263,7.604944213073211,303.78236740035794,106273.87791115725,5.5,5.627870271771566,17160.506404057494,1.465018595642263,106273.87791115725,1.4738825352379425,107085.07344334107,False,False
471.0,0.005,0.0018014565252791593,0.55,1.465551686221383,7.603344941335851,303.71843693606934,106273.8614825632,5.5,5.627860928577252,17164.93547092026,1.465551686221383,106273.8614825632,1.4704593533113213,106392.1327773958,False,False
471.5,0.005,0.0018016889083547003,0.55,1.4660847380699906,7.601745785790028,303.6545111424314,106273.8450573241,5.5,5.627851587275952,17169.3642181202,1.4660847380699906,106273.8450573241,1.478087800652584,106058.00059353054,False,False
472.0,0.005,0.001801921244694555,0.55,1.466617751195875,7.600146746412375,303.590590018498,106273.82863543842,5.5,5.627842247866782,17173.792645720714,1.466617751195875,106273.82863543842,1.469511342765446,106065.549506764,False,False
472.5,0.005,0.0018021535343201254,0.55,1.4671507256068215,7.598547823179535,303.5266735633236,106273.8122169046,5.5,5.627832910348874,17178.220753785223,1.4671507256068215,106273.8122169046,1.4635937424511112,105991.0082425452,False,False
473.0,0.005,0.0018023857772527965,0.55,1.4676836613106126,7.596949016068162,303.4627617759629,106273.79580172109,5.5,5.6278235747213525,17182.64854237708,1.4676836613106126,106273.79580172109,1.4710420738799428,106554.76660847812,False,False
473.5,0.005,0.0018026179735139373,0.55,1.4682165583150268,7.59535032505492,303.39885465547127,106273.77938988636,5.5,5.627814240983348,17187.076011559635,1.4682165583150268,106273.77938988636,1.4389106145564992,106164.46620201839,False,False
474.0,0.005,0.0018028501231249015,0.55,1.4687494166278394,7.593751750116482,303.3349522009043,106273.76298139888,5.5,5.627804909133996,17191.503161396213,1.4687494166278394,106273.76298139888,1.47257827399169,106311.97172409583,False,False
474.5,0.005,0.0018030822261070265,0.55,1.4692822362568216,7.592153291229535,303.27105441131806,106273.74657625704,5.5,5.627795579172434,17195.929991950114,1.4692822362568216,106273.74657625704,1.4327981080046739,106254.69397392556,False,False
475.0,0.005,0.0018033142824816295,0.55,1.4698150172097413,7.590554948370777,303.2071612857692,106273.73017445936,5.5,5.627786251097764,17200.356503284544,1.4698150172097413,106273.73017445936,1.4525803831356872,106493.17789684163,False,False
475.5,0.005,0.0018035462922700194,0.55,1.470347759494363,7.588956721516911,303.1432728233146,106273.71377600428,5.5,5.62777692490915,17204.782695462785,1.470347759494363,106273.71377600428,1.4748654455037729,106019.69054813907,False,False
476.0,0.005,0.001803778255493483,0.55,1.4708804631184476,7.5873586106446576,303.07938902301174,106273.69738089025,5.5,5.627767600605715,17209.208568548027,1.4708804631184476,106273.69738089025,1.4756557564911155,105951.02569504736,False,False
476.5,0.005,0.001804010172173292,0.55,1.471413128089752,7.585760615730744,303.01550988391847,106273.68098911575,5.5,5.627758278186585,17213.634122603427,1.471413128089752,106273.68098911575,1.4597888402883528,106340.97018127023,False,False
477.0,0.005,0.0018042420423307047,0.55,1.4719457544160301,7.584162736751909,302.95163540509304,106273.66460067923,5.5,5.627748957650899,17218.059357692146,1.4719457544160301,106273.66460067923,1.4648247339972407,106453.9523860892,False,False
477.5,0.005,0.0018044738659869605,0.55,1.4724783421050323,7.582564973684903,302.88776558559414,106273.64821557915,5.5,5.627739638997798,17222.484273877297,1.4724783421050323,106273.64821557915,1.4861837519911736,106373.40790950843,False,False
478.0,0.005,0.001804705643163284,0.55,1.473010891164505,7.580967326506485,302.82390042448094,106273.63183381397,5.5,5.627730322226406,17226.908871221956,1.473010891164505,106273.63183381397,1.4681705898487782,106030.79571508477,False,False
478.5,0.005,0.0018049373738808832,0.55,1.4735434016021915,7.579369795193426,302.760039920813,106273.61545538214,5.5,5.627721007335864,17231.333149789192,1.4735434016021915,106273.61545538214,1.4959726047262214,106476.86090800956,False,False
479.0,0.005,0.0018051690581609506,0.55,1.4740758734258315,7.577772379722505,302.6961840736504,106273.59908028219,5.5,5.6277116943252965,17235.757109642014,1.4740758734258315,106273.59908028219,1.474056674894068,106050.4408021535,False,False
479.5,0.005,0.0018054006960246658,0.55,1.4746083066431608,7.576175080070517,302.63233288205345,106273.5827085125,5.5,5.627702383193876,17240.180750843487,1.4746083066431608,106273.5827085125,1.4786886684119736,106117.12111507659,False,False
480.0,0.005,0.0018056322874931846,0.55,1.475140701261912,7.574577896214264,302.5684863450831,106273.56634007161,5.5,5.627693073940692,17244.604073456503,1.475140701261912,106273.56634007161,1.491309445246898,105990.38028265501,False,False
480.5,0.005,0.0018058638325876555,0.55,1.475673057289814,7.572980828130558,302.50464446180064,106273.54997495798,5.5,5.627683766564921,17249.027077544066,1.475673057289814,106273.54997495798,1.4769833284517482,106663.89747955359,False,False
481.0,0.005,0.0018060953313292067,0.55,1.4762053747345925,7.571383875796222,302.4408072312678,106273.53361317003,5.5,5.627674461065693,17253.44976316909,1.4762053747345925,106273.53361317003,1.4661819349276843,106463.56007547824,False,False
481.5,0.005,0.0018063267837389498,0.55,1.4767376536039694,7.569787039188092,302.3769746525467,106273.51725470627,5.5,5.627665157442134,17257.872130394433,1.4767376536039694,106273.51725470627,1.4756403790870265,106455.01526740994,False,False
482.0,0.005,0.0018065581898379821,0.55,1.477269893905663,7.568190318283011,302.3131467247,106273.50089956516,5.5,5.6276558556933916,17262.294179282966,1.477269893905663,106273.50089956516,1.476913786543762,106647.6643259079,False,False
482.5,0.005,0.0018067895496473858,0.55,1.4778020956473885,7.566593713057834,302.2493234467907,106273.4845477452,5.5,5.627646555818606,17266.71590989753,1.4778020956473885,106273.4845477452,1.4641546791253728,107117.27932221683,False,False
483.0,0.005,0.001807020863188227,0.55,1.478334258836857,7.564997223489429,302.18550481788225,106273.46819924486,5.5,5.627637257816935,17271.13732230095,1.478334258836857,106273.46819924486,1.4757759381234488,105760.70036807182,False,False
483.5,0.005,0.0018072521304815545,0.55,1.4788663834817768,7.56340084955467,302.1216908370385,106273.45185406259,5.5,5.62762796168751,17275.558416555992,1.4788663834817768,106273.45185406259,1.4714444625418024,106051.93887979946,False,False
484.0,0.005,0.0018074833515484016,0.55,1.479398469589852,7.561804591230444,302.05788150332376,106273.43551219687,5.5,5.627618667429463,17279.979192725383,1.479398469589852,106273.43551219687,1.4886420471617265,106088.58298694452,False,False
484.5,0.005,0.001807714526409787,0.55,1.4799305171687838,7.560208448493649,301.99407681580277,106273.41917364621,5.5,5.627609375041942,17284.399650871852,1.4799305171687838,106273.41917364621,1.4802766359106363,106018.1732869314,False,False
485.0,0.005,0.0018079456550867136,0.55,1.4804625262262694,7.558612421321191,301.9302767735407,106273.40283840908,5.5,5.627600084524107,17288.819791058115,1.4804625262262694,106273.40283840908,1.4776345687347936,105950.12786412796,False,False
485.5,0.005,0.0018081767376001677,0.55,1.4809944967700026,7.557016509689992,301.86648137560314,106273.38650648392,5.5,5.627590795875096,17293.239613346825,1.4809944967700026,106273.38650648392,1.4799326774637769,106183.49058726731,False,False
486.0,0.005,0.001808407773971118,0.55,1.4815264288076742,7.555420713576978,301.8026906210561,106273.37017786929,5.5,5.627581509094035,17297.659117800584,1.4815264288076742,106273.37017786929,1.483757648991736,105908.38906328248,False,False
486.5,0.005,0.0018086387642205243,0.55,1.4820583223469708,7.553825032959088,301.7389045089661,106273.3538525636,5.5,5.62757222418011,17302.078304482086,1.4820583223469708,106273.3538525636,1.4882264643438685,106373.86656282481,False,False
487.0,0.005,0.0018088697083693212,0.55,1.4825901773955759,7.552229467813272,301.6751230383999,106273.33753056539,5.5,5.627562941132424,17306.497173453812,1.4825901773955759,106273.33753056539,1.472593055108882,106288.84702699397,False,False
487.5,0.005,0.001809100606438436,0.55,1.4831219939611695,7.550634018116492,301.6113462084248,106273.3212118731,5.5,5.627553659950165,17310.9157247784,1.4831219939611695,106273.3212118731,1.4727061176349567,106417.6298113022,False,False
488.0,0.005,0.0018093314584487746,0.55,1.483653772051428,7.5490386838457155,301.54757401810855,106273.30489648524,5.5,5.627544380632449,17315.333958518313,1.483653772051428,106273.30489648524,1.4947005642054534,106425.62343197671,False,False
488.5,0.005,0.0018095622644212297,0.55,1.4841855116740246,7.547443464977926,301.48380646651935,106273.28858440032,5.5,5.627535103178434,17319.751874736066,1.4841855116740246,106273.28858440032,1.4800621429519774,106454.19064042832,False,False
489.0,0.005,0.0018097930243766807,0.55,1.4847172128366284,7.545848361490115,301.4200435527257,106273.27227561676,5.5,5.627525827587292,17324.16947349417,1.4847172128366284,106273.27227561676,1.4705487919106597,106161.2495945696,False,False
489.5,0.005,0.0018100237383359844,0.55,1.4852488755469058,7.5442533733592825,301.3562852757966,106273.25597013313,5.5,5.62751655385813,17328.58675485499,1.4852488755469058,106273.25597013313,1.4896870026407367,106909.59899092323,False,False
490.0,0.005,0.0018102544063199907,0.55,1.485780499812519,7.5426585005624425,301.29253163480155,106273.23966794788,5.5,5.62750728199014,17333.00371888101,1.485780499812519,106273.23966794788,1.4904141978728458,106343.56900289252,False,False
490.5,0.005,0.001810485028349527,0.55,1.4863120856411274,7.541063743076618,301.22878262881034,106273.2233690595,5.5,5.627498011982453,17337.420365634574,1.4863120856411274,106273.2233690595,1.4710049330685604,105714.47794327207,False,False
491.0,0.005,0.001810715604445408,0.55,1.4868436330403865,7.539469100878841,301.16503825689324,106273.20707346649,5.5,5.627488743834217,17341.83669517804,1.4868436330403865,106273.20707346649,1.4891384501950224,105972.49434973662,False,False
491.5,0.005,0.0018109461346284333,0.55,1.4873751420179484,7.537874573946155,301.1012985181209,106273.19078116734,5.5,5.62747947754459,17346.252707573753,1.4873751420179484,106273.19078116734,1.4947309729422322,105751.039884459,False,False
492.0,0.005,0.001811176618919386,0.55,1.4879066125814617,7.536280162255615,301.0375634115646,106273.1744921606,5.5,5.627470213112728,17350.66840288401,1.4879066125814617,106273.1744921606,1.4916504770985244,106278.37488090599,False,False
492.5,0.005,0.0018114070573390358,0.55,1.4884380447385719,7.534685865784285,300.97383293629565,106273.15820644468,5.5,5.627460950537804,17355.083781171117,1.4884380447385719,106273.15820644468,1.494757859576186,106236.61663922868,False,False
493.0,0.005,0.0018116374499081325,0.55,1.4889694384969205,7.533091684509238,300.9101070913862,106273.14192401813,5.5,5.627451689818935,17359.49884249727,1.4889694384969205,106273.14192401813,,106132.61421464829,True,False
493.5,0.005,0.0018118677966474132,0.55,1.489500793864146,7.5314976184075615,300.84638587590854,106273.12564487946,5.5,5.627442430955293,17363.9135869247,1.489500793864146,106273.12564487946,1.492811195414108,106876.40347859962,False,False
494.0,0.005,0.001812098097577602,0.55,1.4900321108478831,7.529903667456351,300.7826692889355,106273.10936902711,5.5,5.627433173946052,17368.32801451564,1.4900321108478831,106273.10936902711,1.4870059132531785,,False,True
494.5,0.005,0.0018123283527194008,0.55,1.4905633894557633,7.52830983163271,300.71895732954033,106273.09309645965,5.5,5.627423918790328,17372.74212533218,1.4905633894557633,106273.09309645965,1.4857354878685167,106490.92260489355,False,False
495.0,0.005,0.0018125585620935038,0.55,1.4910946296954144,7.526716110913757,300.65524999679667,106273.07682717555,5.5,5.6274146654873185,17377.155919436533,1.4910946296954144,106273.07682717555,1.4998001857896117,105993.75478079292,False,False
495.5,0.005,0.0018127887257205846,0.55,1.491625831574461,7.525122505276617,300.5915472897786,106273.06056117333,5.5,5.627405414036164,17381.569396890765,1.491625831574461,106273.06056117333,1.5064185766812033,105973.31709377404,False,False
496.0,0.005,0.001813018843621304,0.55,1.4921569951005242,7.523529014698427,300.52784920756056,106273.04429845144,5.5,5.627396164436029,17385.98255775698,1.4921569951005242,106273.04429845144,1.510100695646528,106284.08594818052,False,False
496.5,0.005,0.001813248915816302,0.55,1.4926881202812214,7.521935639156336,300.4641557492175,106273.02803900845,5.5,5.6273869166860395,17390.395402097158,1.4926881202812214,106273.02803900845,1.5058361989962805,106324.93018090412,False,False
497.0,0.005,0.001813478942326213,0.55,1.493219207124167,7.5203423786274985,300.4004669138248,106273.01178284286,5.5,5.627377670785399,17394.807929973416,1.493219207124167,106273.01178284286,1.4921218653078652,105716.11831270852,False,False
497.5,0.005,0.0018137089231716492,0.55,1.4937502556369717,7.518749233089085,300.3367827004582,106272.99552995314,5.5,5.627368426733256,17399.22014144773,1.4937502556369717,106272.99552995314,1.4972774572672352,106218.90342309828,False,False
498.0,0.005,0.0018139388583732065,0.55,1.4942812658272429,7.517156202518271,300.2731031081938,106272.97928033785,5.5,5.627359184528753,17403.632036582032,1.4942812658272429,106272.97928033785,1.5019494945450853,106277.2009051999,False,False
498.5,0.005,0.0018141687479514708,0.55,1.4948122377025843,7.515563286892247,300.2094281361083,106272.96303399549,5.5,5.62734994417108,17408.043615438313,1.4948122377025843,106272.96303399549,1.496024017195579,106208.41828426415,False,False
499.0,0.005,0.0018143985919270098,0.55,1.4953431712705965,7.51397048618821,300.14575778327855,106272.94679092453,5.5,5.627340705659391,17412.45487807849,1.4953431712705965,106272.94679092453,1.4966508131497118,106028.92966722052,False,False
499.5,0.005,0.0018146283903203728,0.55,1.4958740665388763,7.512377800383371,300.08209204878216,106272.9305511235,5.5,5.627331468992828,17416.865824564396,1.4958740665388763,106272.9305511235,1.5041115978576383,106111.06999654716,False,False
500.0,0.005,0.0018148581431520984,0.55,1.4964049235150176,7.510785229454947,300.01843093169686,106272.91431459095,5.5,5.627322234170565,17421.276454957922,1.4964049235150176,106272.91431459095,,106219.85655651911,True,False
500.5,0.005,0.0018150878504427101,0.55,1.4969357422066105,7.509192773380168,299.954774431101,106272.89808132537,5.5,5.627313001191782,17425.68676932092,1.4969357422066105,106272.89808132537,1.4896428728428739,106300.13808840839,False,False
501.0,0.005,0.0018153175122127135,0.55,1.4974665226212418,7.507600432136274,299.8911225460732,106272.88185132528,5.5,5.627303770055637,17430.096767715193,1.4974665226212418,106272.88185132528,1.4933217919628832,106454.31932609045,False,False
501.5,0.005,0.001815547128482599,0.55,1.4979972647664948,7.506008205700516,299.8274752756925,106272.86562458915,5.5,5.627294540761286,17434.5064502025,1.4979972647664948,106272.86562458915,1.5043363685438322,106597.12248607441,False,False
502.0,0.005,0.001815776699272842,0.55,1.4985279686499493,7.504416094050152,299.76383261903857,106272.84940111557,5.5,5.627285313307878,17438.915816844565,1.4985279686499493,106272.84940111557,1.4985579015619488,106184.54508405739,False,False
502.5,0.005,0.0018160062246039062,0.55,1.499058634279182,7.502824097162454,299.70019457519123,106272.83318090304,5.5,5.627276087694619,17443.324867703173,1.499058634279182,106272.83318090304,1.5024607340478655,106135.98632206843,False,False
503.0,0.005,0.0018162357044962357,0.55,1.499589261661766,7.501232215014702,299.6365611432309,106272.81696395003,5.5,5.627266863920657,17447.733602839995,1.499589261661766,106272.81696395003,1.506290054083788,106404.11366601032,False,False
503.5,0.005,0.0018164651389702597,0.55,1.500119850805271,7.499640447584187,299.57293232223833,106272.80075025515,5.5,5.627257641985141,17452.142022316664,1.500119850805271,106272.80075025515,1.496371436176295,106456.0542251784,False,False
504.0,0.005,0.001816694528046398,0.55,1.5006504017172633,7.49804879484821,299.5093081112947,106272.78453981684,5.5,5.627248421887286,17456.550126194903,1.5006504017172633,106272.78453981684,1.5082128833535613,106142.52440983917,False,False
504.5,0.005,0.0018169238717450462,0.55,1.5011809144053057,7.496457256784083,299.44568850948156,106272.76833263368,5.5,5.627239203626215,17460.957914536244,1.5011809144053057,106272.76833263368,1.5049693404398896,106509.88637572354,False,False
505.0,0.005,0.0018171531700865926,0.55,1.501711388876958,7.494865833369126,299.382073515881,106272.75212870422,5.5,5.627229987201126,17465.365387402326,1.501711388876958,106272.75212870422,,106566.627731051,True,False
505.5,0.005,0.0018173824230914082,0.55,1.502241825139776,7.493274524580672,299.31846312957543,106272.73592802687,5.5,5.6272207726112,17469.77254485473,1.502241825139776,106272.73592802687,1.5166648730516386,106660.24186772447,False,False
506.0,0.005,0.001817611630779843,0.55,1.5027722232013128,7.491683330396062,299.25485734964764,106272.71973060025,5.5,5.627211559855555,17474.179386954893,1.5027722232013128,106272.71973060025,1.4977647757637436,106806.2160026162,False,False
506.5,0.005,0.0018178407931722408,0.55,1.5033025830691173,7.490092250792648,299.1912561751809,106272.70353642286,5.5,5.627202348933402,17478.585913764393,1.5033025830691173,106272.70353642286,1.4867516296372656,106012.77869482503,False,False
507.0,0.005,0.001818069910288926,0.55,1.503832904750736,7.488501285747792,299.12765960525894,106272.68734549324,5.5,5.627193139843907,17482.9921253447,1.503832904750736,106272.68734549324,1.4933824676548728,106276.85680829299,False,False
507.5,0.005,0.0018182989821502074,0.55,1.504363188253711,7.486910435238867,299.0640676389658,106272.67115780993,5.5,5.627183932586237,17487.398021757246,1.504363188253711,106272.67115780993,1.4941527366469278,106276.05446679554,False,False
508.0,0.005,0.0018185280087763826,0.55,1.5048934335855815,7.485319699243256,299.000480275386,106272.65497337143,5.5,5.627174727159589,17491.803603063505,1.5048934335855815,106272.65497337143,1.5054151667721567,106243.23290281168,False,False
508.5,0.005,0.0018187569901877278,0.55,1.5054236407538835,7.483729077738349,298.93689751360444,106272.63879217631,5.5,5.6271655235631,17496.208869324808,1.5054236407538835,106272.63879217631,1.502685135698421,106077.85991629327,False,False
509.0,0.005,0.00181898592640451,0.55,1.5059538097661493,7.482138570701552,298.87331935270646,106272.62261422307,5.5,5.627156321795972,17500.613820602564,1.5059538097661493,106272.62261422307,1.5025854900897435,105826.95401325375,False,False
509.5,0.005,0.0018192148174469786,0.55,1.5064839406299082,7.480548178110276,298.8097457917778,106272.60643951029,5.5,5.6271471218573685,17505.01845695811,1.5064839406299082,106272.60643951029,1.512680960284733,106300.410273319,False,False
510.0,0.005,0.0018194436633353693,0.55,1.5070140333526856,7.4789578999419435,298.7461768299046,106272.59026803645,5.5,5.62713792374648,17509.422778452776,1.5070140333526856,106272.59026803645,1.5104127869646127,106042.08357017208,False,False
510.5,0.005,0.0018196724640899007,0.55,1.507544087942004,7.4773677361739885,298.68261246617334,106272.57409980011,5.5,5.627128727462462,17513.826785147823,1.507544087942004,106272.57409980011,1.5107045666484467,106298.3721440244,False,False
511.0,0.005,0.001819901219730778,0.55,1.508074104405382,7.475777686783854,298.6190526996711,106272.55793479981,5.5,5.627119533004495,17518.230477104513,1.508074104405382,106272.55793479981,1.512172388978669,106034.34487229015,False,False
511.5,0.005,0.0018201299302781913,0.55,1.5086040827503358,7.4741877517489925,298.5554975294852,106272.54177303413,5.5,5.627110340371762,17522.63385438409,1.5086040827503358,106272.54177303413,1.514765429430358,105942.64426928082,False,False
512.0,0.005,0.0018203585957523177,0.55,1.509134022984377,7.472597931046868,298.49194695470345,106272.52561450153,5.5,5.627101149563461,17527.0369170478,1.509134022984377,106272.52561450153,1.4880544895666026,106342.8151226146,False,False
512.5,0.005,0.001820587216173315,0.55,1.5096639251150148,7.471008224654955,298.4284009744141,106272.50945920059,5.5,5.627091960578731,17531.43966515676,1.5096639251150148,106272.50945920059,1.5060195425923701,106317.78591724254,False,False
513.0,0.005,0.0018208157915613288,0.55,1.5101937891497546,7.469418632550736,298.3648595877057,106272.49330712987,5.5,5.627082773416772,17535.84209877214,1.5101937891497546,106272.49330712987,1.4883916885048598,106446.27789852615,False,False
513.5,0.005,0.0018210443219364915,0.55,1.5107236150960985,7.467829154711705,298.30132279366734,106272.4771582879,5.5,5.6270735880767715,17540.2442179551,1.5107236150960985,106272.4771582879,1.5110842143640766,106928.23628821319,False,False
514.0,0.005,0.0018212728073189184,0.55,1.5112534029615454,7.466239791115363,298.2377905913884,106272.46101267324,5.5,5.627064404557903,17544.64602276672,1.5112534029615454,106272.46101267324,1.511207073239302,106355.6478720365,False,False
514.5,0.005,0.0018215012477287107,0.55,1.5117831527535905,7.464650541739228,298.1742629799587,106272.44487028437,5.5,5.627055222859357,17549.04751326809,1.5117831527535905,106272.44487028437,1.5222384755014873,106417.9694004036,False,False
515.0,0.005,0.0018217296431859503,0.55,1.5123128644797261,7.463061406560822,298.11073995846857,106272.42873111992,5.5,5.627046042980273,17553.44868952018,1.5123128644797261,106272.42873111992,1.5241892084069373,105949.16033245972,False,False
515.5,0.005,0.0018219579937107145,0.55,1.512842538147441,7.461472385557677,298.0472215260086,106272.4125951784,5.5,5.62703686491989,17557.849551584113,1.512842538147441,106272.4125951784,1.5148702886299648,105886.34036301749,False,False
516.0,0.005,0.0018221862993230572,0.55,1.5133721737642205,7.459883478707338,297.98370768166996,106272.39646245838,5.5,5.627027688677364,17562.250099520832,1.5133721737642205,106272.39646245838,1.5083685629902515,106747.24529649038,False,False
516.5,0.005,0.0018224145600430214,0.55,1.5139017713375467,7.45829468598736,297.920198424544,106272.38033295836,5.5,5.627018514251895,17566.650333391328,1.5139017713375467,106272.38033295836,1.518753382463004,105995.33639897837,False,False
517.0,0.005,0.0018226427758906314,0.55,1.5144313308748982,7.456706007375305,297.8566937537227,106272.36420667694,5.5,5.627009341642638,17571.050253256493,1.5144313308748982,106272.36420667694,1.509152154501655,105959.18098523635,False,False
517.5,0.005,0.0018228709468859022,0.55,1.5149608523837506,7.455117442848748,297.79319366829833,106272.34808361264,5.5,5.627000170848799,17575.44985917728,1.5149608523837506,106272.34808361264,1.5149469258693171,106260.61840724768,False,False
518.0,0.005,0.0018230990730488293,0.55,1.5154903358715757,7.453528992385273,297.72969816736355,106272.33196376402,5.5,5.626991001869551,17579.849151214545,1.5154903358715757,106272.33196376402,1.5253516990411833,106245.27423975081,False,False
518.5,0.005,0.0018233271543993967,0.55,1.5160197813458425,7.451940655962472,297.6662072500115,106272.31584712968,5.5,5.626981834704085,17584.248129429157,1.5160197813458425,106272.31584712968,1.5104420678859483,106001.56389519668,False,False
519.0,0.005,0.001823555190957574,0.55,1.5165491888140161,7.450352433557952,297.6027209153357,106272.29973370812,5.5,5.626972669351606,17588.646793881984,1.5165491888140161,106272.29973370812,1.5246059752064411,106180.8077680942,False,False
519.5,0.005,0.0018237831827433125,0.55,1.5170785582835589,7.448764325149323,297.53923916243,106272.2836234979,5.5,5.626963505811278,17593.04514463379,1.5170785582835589,106272.2836234979,,106641.09633879294,True,False
520.0,0.005,0.0018240111297765519,0.55,1.5176078897619294,7.447176330714212,297.4757619903889,106272.26751649761,5.5,5.626954344082293,17597.44318174536,1.5176078897619294,106272.26751649761,1.508059971590621,106030.46943384808,False,False
520.5,0.005,0.0018242390320772166,0.55,1.518137183256583,7.44558845023025,297.41228939830694,106272.25141270578,5.5,5.626945184163847,17601.84090527746,1.518137183256583,106272.25141270578,1.527876124538757,105854.14966739593,False,False
521.0,0.005,0.0018244668896652161,0.55,1.5186664387749722,7.444000683675084,297.3488213852794,106272.235312121,5.5,5.62693602605512,17606.2383152908,1.5186664387749722,106272.235312121,1.5256521022286873,106555.01339839095,False,False
521.5,0.005,0.0018246947025604464,0.55,1.5191956563245455,7.442413031026364,297.28535795040176,106272.21921474182,5.5,5.626926869755322,17610.63541184611,1.5191956563245455,106272.21921474182,1.520214915198272,106419.90828832323,False,False
522.0,0.005,0.0018249224707827874,0.55,1.5197248359127484,7.440825492261755,297.22189909276995,106272.20312056679,5.5,5.62691771526363,17615.032195004045,1.5197248359127484,106272.20312056679,1.512101601332472,106086.04753437219,False,False
522.5,0.005,0.0018251501943521038,0.55,1.5202539775470232,7.4392380673589305,297.1584448114803,106272.18702959447,5.5,5.626908562579229,17619.42866482524,1.5202539775470232,106272.18702959447,1.5116619173612675,105797.5369247564,False,False
523.0,0.005,0.0018253778732882481,0.55,1.5207830812348084,7.437650756295575,297.09499510562966,106272.17094182344,5.5,5.626899411701315,17623.82482137032,1.5207830812348084,106272.17094182344,1.5154064554657782,106048.78393489186,False,False
523.5,0.005,0.0018256055076110566,0.55,1.52131214698354,7.43606355904938,297.0315499743151,106272.15485725223,5.5,5.626890262629084,17628.22066469989,1.52131214698354,106272.15485725223,1.5267380916164597,106255.74352619745,False,False
524.0,0.005,0.0018258330973403504,0.55,1.52184117480065,7.43447647559805,296.96810941663426,106272.13877587946,5.5,5.626881115361713,17632.616194874478,1.52184117480065,106272.13877587946,1.512284923126636,106621.84040284461,False,False
524.5,0.005,0.0018260606424959393,0.55,1.5223701646935672,7.432889505919299,296.90467343168507,106272.12269770363,5.5,5.626871969898421,17637.011411954678,1.5223701646935672,106272.12269770363,1.526745287179766,105961.14810524273,False,False
525.0,0.005,0.0018262881430976135,0.55,1.5228991166697177,7.431302649990847,296.8412420185659,106272.10662272338,5.5,5.626862826238367,17641.40631600094,1.5228991166697177,106272.10662272338,,106246.75065826994,True,False
525.5,0.005,0.001826515599165155,0.55,1.5234280307365236,7.429715907790429,296.7778151763755,106272.09055093727,5.5,5.626853684380787,17645.800907073823,1.5234280307365236,106272.09055093727,1.5213873448921351,106474.63394890574,False,False
526.0,0.005,0.0018267430107183277,0.55,1.5239569069014038,7.4281292792957885,296.71439290421307,106272.07448234379,5.5,5.626844544324866,17650.19518523377,1.5239569069014038,106272.07448234379,1.525053384447144,105557.69428030722,False,False
526.5,0.005,0.0018269703777768773,0.55,1.5244857451717744,7.426542764484677,296.6509752011782,106272.0584169416,5.5,5.626835406069758,17654.589150541142,1.5244857451717744,106272.0584169416,1.5489370466223635,106582.19426732327,False,False
527.0,0.005,0.0018271977003605437,0.55,1.5250145455550477,7.424956363334857,296.5875620663708,106272.04235472923,5.5,5.626826269614712,17658.98280305644,1.5250145455550477,106272.04235472923,1.511241388999844,105917.3071830673,False,False
527.5,0.005,0.0018274249784890452,0.55,1.525543308058633,7.423370075824101,296.5241534988914,106272.02629570529,5.5,5.626817134958899,17663.376142839996,1.525543308058633,106272.02629570529,1.5402634537235342,106371.62494374237,False,False
528.0,0.005,0.0018276522121820906,0.55,1.526072032689936,7.421783901930192,296.46074949784065,106272.0102398683,5.5,5.626808002101534,17667.769169952204,1.526072032689936,106272.0102398683,1.5275704568298087,106346.01518475152,False,False
528.5,0.005,0.001827879401459368,0.55,1.5266007194563593,7.420197841630922,296.3973500623198,106271.99418721687,5.5,5.626798871041784,17672.161884453322,1.5266007194563593,106271.99418721687,1.530712438636519,106597.37010465603,False,False
529.0,0.005,0.0018281065463405584,0.55,1.5271293683653027,7.4186118949040925,296.33395519143033,106271.97813774955,5.5,5.626789741778874,17676.554286403723,1.5271293683653027,106271.97813774955,1.5283128474991847,106437.25545201762,False,False
529.5,0.005,0.001828333646845323,0.55,1.5276579794241618,7.4170260617275146,296.27056488427434,106271.96209146499,5.5,5.626780614311984,17680.946375863627,1.5276579794241618,106271.96209146499,1.532105247606114,105558.77494394599,False,False
